ID,Date,Element,Data_Value
SPE00120512,2015-07-22,TMIN,224
SPE00120512,2012-09-19,TMAX,317
SPE00120512,2013-05-06,TMIN,140
SPE00120512,2008-03-15,TMAX,248
SPE00120512,2014-04-10,TMAX,299
SPE00120512,2015-06-01,TMAX,329
SPE00120512,2007-06-06,TMAX,334
SPE00120512,2014-04-10,TMIN,133
SPE00120512,2013-05-06,TMAX,299
SPE00120512,2008-06-07,TMIN,183
SPE00120512,2013-08-26,TMIN,210
SPE00120512,2015-07-23,TMAX,384
SPE00120512,2006-04-24,TMIN,137
SPE00120512,2006-04-24,TMAX,244
SPE00120512,2013-02-08,TMIN,24
SPE00120512,2015-09-26,TMIN,166
SPE00120512,2009-07-22,TMAX,350
SPE00120512,2014-11-04,TMAX,195
SPE00120512,2008-08-03,TMIN,230
SPE00120512,2010-07-10,TMIN,238
SPE00120512,2011-04-19,TMAX,220
SPE00120512,2012-09-19,TMIN,214
SPE00120512,2005-02-05,TMAX,168
SPE00120512,2005-02-16,TMIN,47
SPE00120512,2008-10-02,TMIN,170
SPE00120512,2011-07-24,TMAX,326
SPE00120512,2008-05-19,TMIN,147
SPE00120512,2015-03-19,TMAX,201
SPE00120512,2014-01-15,TMAX,148
SPE00120512,2015-02-18,TMAX,189
SPE00120512,2006-12-23,TMIN,16
SPE00120512,2005-03-08,TMAX,160
SPE00120512,2011-09-11,TMAX,332
SPE00120512,2012-08-13,TMIN,188
SPE00120512,2007-01-05,TMAX,185
SPE00120512,2007-07-11,TMIN,222
SPE00120512,2006-06-06,TMAX,381
SPE00120512,2012-10-11,TMAX,292
SPE00120512,2007-10-28,TMAX,243
SPE00120512,2011-09-27,TMAX,330
SPE00120512,2013-08-23,TMIN,214
SPE00120512,2015-11-05,TMIN,166
SPE00120512,2007-01-05,TMIN,42
SPE00120512,2012-06-30,TMAX,315
SPE00120512,2009-06-03,TMIN,192
SPE00120512,2014-07-21,TMIN,175
SPE00120512,2013-08-23,TMAX,393
SPE00120512,2011-09-27,TMIN,191
SPE00120512,2013-03-01,TMIN,26
SPE00120512,2006-01-29,TMAX,95
SPE00120512,2009-05-24,TMAX,252
SPE00120512,2013-03-01,TMAX,159
SPE00120512,2006-07-28,TMIN,215
SPE00120512,2014-01-19,TMAX,153
SPE00120512,2014-07-21,TMAX,365
SPE00120512,2014-01-20,TMIN,29
SPE00120512,2011-03-31,TMAX,288
SPE00120512,2005-10-06,TMIN,120
SPE00120512,2006-04-18,TMIN,110
SPE00120512,2006-06-06,TMIN,181
SPE00120512,2005-03-08,TMIN,36
SPE00120512,2008-05-30,TMIN,151
SPE00120512,2008-07-07,TMIN,175
SPE00120512,2012-11-18,TMAX,205
SPE00120512,2009-12-29,TMIN,164
SPE00120512,2014-12-17,TMAX,129
SPE00120512,2009-05-24,TMIN,158
SPE00120512,2012-11-18,TMIN,132
SPE00120512,2007-08-08,TMIN,190
SPE00120512,2014-12-17,TMIN,77
SPE00120512,2008-05-03,TMIN,146
SPE00120512,2009-12-29,TMAX,188
SPE00120512,2012-08-26,TMIN,197
SPE00120512,2008-05-30,TMAX,236
SPE00120512,2005-01-22,TMIN,52
SPE00120512,2015-09-12,TMAX,308
SPE00120512,2008-06-08,TMIN,179
SPE00120512,2011-06-09,TMAX,268
SPE00120512,2009-06-03,TMAX,270
SPE00120512,2005-02-19,TMIN,13
SPE00120512,2011-08-14,TMIN,235
SPE00120512,2005-02-19,TMAX,180
SPE00120512,2006-08-09,TMIN,223
SPE00120512,2005-03-04,TMAX,121
SPE00120512,2011-08-14,TMAX,395
SPE00120512,2008-05-29,TMAX,230
SPE00120512,2012-08-13,TMAX,328
SPE00120512,2011-03-31,TMIN,139
SPE00120512,2011-11-21,TMAX,191
SPE00120512,2006-01-14,TMIN,70
SPE00120512,2015-03-25,TMAX,178
SPE00120512,2015-12-23,TMAX,191
SPE00120512,2008-07-07,TMAX,339
SPE00120512,2008-06-08,TMAX,333
SPE00120512,2012-08-26,TMAX,351
SPE00120512,2014-01-20,TMAX,153
SPE00120512,2014-12-07,TMAX,145
SPE00120512,2009-11-29,TMAX,168
SPE00120512,2012-09-12,TMAX,380
SPE00120512,2005-05-03,TMAX,300
SPE00120512,2010-08-07,TMAX,402
SPE00120512,2009-03-25,TMIN,104
SPE00120512,2007-02-23,TMIN,92
SPE00120512,2012-02-13,TMAX,133
SPE00120512,2010-02-17,TMIN,100
SPE00120512,2007-06-08,TMIN,190
SPE00120512,2007-10-10,TMAX,307
SPE00120512,2015-10-29,TMIN,124
SPE00120512,2010-10-16,TMIN,139
SPE00120512,2008-02-28,TMAX,214
SPE00120512,2012-12-30,TMIN,35
SPE00120512,2005-04-17,TMAX,260
SPE00120512,2014-12-18,TMAX,160
SPE00120512,2008-07-09,TMIN,218
SPE00120512,2008-02-18,TMAX,222
SPE00120512,2008-10-02,TMAX,298
SPE00120512,2005-02-17,TMAX,150
SPE00120512,2012-02-13,TMIN,-5
SPE00120512,2010-01-10,TMIN,14
SPE00120512,2010-03-17,TMIN,88
SPE00120512,2009-12-31,TMIN,106
SPE00120512,2015-02-18,TMIN,60
SPE00120512,2006-11-03,TMAX,214
SPE00120512,2006-11-03,TMIN,182
SPE00120512,2009-12-31,TMAX,173
SPE00120512,2010-10-16,TMAX,244
SPE00120512,2010-07-19,TMAX,384
SPE00120512,2014-12-18,TMIN,66
SPE00120512,2009-04-18,TMIN,126
SPE00120512,2010-02-17,TMAX,163
SPE00120512,2010-08-07,TMIN,249
SPE00120512,2012-05-12,TMIN,190
SPE00120512,2014-01-19,TMIN,71
SPE00120512,2005-05-03,TMIN,158
SPE00120512,2012-05-12,TMAX,373
SPE00120512,2006-04-18,TMAX,236
SPE00120512,2015-06-30,TMAX,312
SPE00120512,2012-12-30,TMAX,151
SPE00120512,2006-11-25,TMIN,128
SPE00120512,2006-01-10,TMAX,136
SPE00120512,2008-10-27,TMIN,153
SPE00120512,2009-04-10,TMIN,118
SPE00120512,2006-01-10,TMIN,50
SPE00120512,2005-01-22,TMAX,199
SPE00120512,2006-01-29,TMIN,10
SPE00120512,2010-02-05,TMAX,202
SPE00120512,2012-04-04,TMAX,181
SPE00120512,2007-08-08,TMAX,339
SPE00120512,2014-02-23,TMAX,206
SPE00120512,2015-12-18,TMIN,74
SPE00120512,2013-02-28,TMAX,102
SPE00120512,2008-02-01,TMAX,160
SPE00120512,2012-04-04,TMIN,124
SPE00120512,2009-05-22,TMIN,125
SPE00120512,2005-04-17,TMIN,110
SPE00120512,2009-05-22,TMAX,292
SPE00120512,2010-07-19,TMIN,230
SPE00120512,2008-02-19,TMIN,125
SPE00120512,2008-04-22,TMIN,105
SPE00120512,2011-01-01,TMIN,128
SPE00120512,2007-10-10,TMIN,180
SPE00120512,2012-05-30,TMIN,190
SPE00120512,2007-08-24,TMAX,335
SPE00120512,2011-02-05,TMAX,189
SPE00120512,2015-05-04,TMIN,168
SPE00120512,2009-09-23,TMAX,318
SPE00120512,2010-09-27,TMIN,166
SPE00120512,2007-06-02,TMIN,176
SPE00120512,2005-12-14,TMAX,134
SPE00120512,2009-09-13,TMIN,207
SPE00120512,2014-04-12,TMIN,136
SPE00120512,2010-02-03,TMAX,158
SPE00120512,2014-07-13,TMAX,330
SPE00120512,2015-04-01,TMIN,142
SPE00120512,2006-05-11,TMIN,174
SPE00120512,2010-09-27,TMAX,281
SPE00120512,2014-04-12,TMAX,225
SPE00120512,2009-07-24,TMAX,372
SPE00120512,2012-11-20,TMAX,188
SPE00120512,2015-02-17,TMAX,169
SPE00120512,2009-09-13,TMAX,300
SPE00120512,2006-03-09,TMAX,162
SPE00120512,2006-03-09,TMIN,102
SPE00120512,2012-04-03,TMAX,189
SPE00120512,2011-03-06,TMAX,171
SPE00120512,2007-06-02,TMAX,325
SPE00120512,2015-06-24,TMAX,328
SPE00120512,2005-07-05,TMIN,200
SPE00120512,2007-01-23,TMIN,30
SPE00120512,2006-12-17,TMAX,174
SPE00120512,2005-07-05,TMAX,370
SPE00120512,2009-09-23,TMIN,172
SPE00120512,2014-07-13,TMIN,204
SPE00120512,2015-04-27,TMAX,229
SPE00120512,2006-12-17,TMIN,66
SPE00120512,2011-08-13,TMAX,367
SPE00120512,2008-06-27,TMAX,412
SPE00120512,2008-08-13,TMIN,215
SPE00120512,2011-09-24,TMIN,153
SPE00120512,2005-04-30,TMAX,292
SPE00120512,2006-02-11,TMIN,86
SPE00120512,2012-04-19,TMIN,124
SPE00120512,2006-05-11,TMAX,272
SPE00120512,2011-09-24,TMAX,293
SPE00120512,2010-01-01,TMAX,174
SPE00120512,2005-02-14,TMAX,185
SPE00120512,2005-02-14,TMIN,70
SPE00120512,2008-04-04,TMIN,114
SPE00120512,2008-11-21,TMIN,95
SPE00120512,2014-05-21,TMIN,134
SPE00120512,2007-10-30,TMAX,245
SPE00120512,2015-07-30,TMIN,223
SPE00120512,2015-07-30,TMAX,368
SPE00120512,2010-09-06,TMAX,345
SPE00120512,2006-09-22,TMIN,154
SPE00120512,2015-06-24,TMIN,179
SPE00120512,2005-12-14,TMIN,30
SPE00120512,2013-03-02,TMAX,160
SPE00120512,2005-04-01,TMAX,257
SPE00120512,2008-08-13,TMAX,370
SPE00120512,2013-08-31,TMAX,351
SPE00120512,2015-04-27,TMIN,129
SPE00120512,2013-08-31,TMIN,199
SPE00120512,2013-03-02,TMIN,49
SPE00120512,2006-10-18,TMAX,247
SPE00120512,2006-10-07,TMAX,307
SPE00120512,2006-10-18,TMIN,183
SPE00120512,2010-09-06,TMIN,222
SPE00120512,2005-04-01,TMIN,153
SPE00120512,2008-06-27,TMIN,236
SPE00120512,2012-10-09,TMAX,342
SPE00120512,2007-12-13,TMAX,172
SPE00120512,2013-04-04,TMAX,177
SPE00120512,2015-04-01,TMAX,321
SPE00120512,2007-06-17,TMAX,245
SPE00120512,2009-03-05,TMAX,188
SPE00120512,2014-09-06,TMIN,206
SPE00120512,2014-02-20,TMAX,149
SPE00120512,2005-07-31,TMAX,342
SPE00120512,2008-04-04,TMAX,310
SPE00120512,2005-06-27,TMAX,294
SPE00120512,2009-11-27,TMIN,86
SPE00120512,2008-09-28,TMAX,212
SPE00120512,2009-11-27,TMAX,187
SPE00120512,2006-05-12,TMIN,165
SPE00120512,2008-05-11,TMAX,229
SPE00120512,2006-05-12,TMAX,300
SPE00120512,2015-10-28,TMAX,226
SPE00120512,2014-05-31,TMAX,318
SPE00120512,2008-01-19,TMIN,103
SPE00120512,2015-08-13,TMIN,204
SPE00120512,2007-06-17,TMIN,194
SPE00120512,2011-09-23,TMAX,272
SPE00120512,2014-05-31,TMIN,149
SPE00120512,2007-03-09,TMAX,220
SPE00120512,2007-11-26,TMAX,180
SPE00120512,2008-03-11,TMAX,235
SPE00120512,2007-04-30,TMIN,124
SPE00120512,2007-07-02,TMAX,341
SPE00120512,2006-01-31,TMAX,145
SPE00120512,2012-10-09,TMIN,179
SPE00120512,2007-09-29,TMIN,185
SPE00120512,2008-01-19,TMAX,212
SPE00120512,2014-12-08,TMIN,39
SPE00120512,2008-01-31,TMAX,196
SPE00120512,2014-10-09,TMAX,272
SPE00120512,2012-09-22,TMIN,193
SPE00120512,2014-09-06,TMAX,318
SPE00120512,2008-11-21,TMAX,210
SPE00120512,2015-06-12,TMIN,175
SPE00120512,2006-09-07,TMAX,366
SPE00120512,2009-02-25,TMIN,83
SPE00120512,2013-04-04,TMIN,106
SPE00120512,2007-01-23,TMAX,140
SPE00120512,2010-02-03,TMIN,74
SPE00120512,2008-09-28,TMIN,170
SPE00120512,2005-04-12,TMAX,233
SPE00120512,2005-10-11,TMAX,228
SPE00120512,2006-06-29,TMIN,170
SPE00120512,2010-10-26,TMAX,235
SPE00120512,2007-09-29,TMAX,249
SPE00120512,2008-03-12,TMAX,259
SPE00120512,2013-08-01,TMIN,210
SPE00120512,2008-05-08,TMAX,242
SPE00120512,2014-06-07,TMIN,184
SPE00120512,2008-02-29,TMIN,128
SPE00120512,2012-11-20,TMIN,93
SPE00120512,2010-11-08,TMAX,182
SPE00120512,2015-05-07,TMIN,116
SPE00120512,2007-08-06,TMIN,206
SPE00120512,2007-12-13,TMIN,42
SPE00120512,2011-09-21,TMAX,314
SPE00120512,2010-05-07,TMAX,230
SPE00120512,2009-02-21,TMAX,189
SPE00120512,2014-10-01,TMAX,309
SPE00120512,2007-08-06,TMAX,325
SPE00120512,2010-02-23,TMAX,210
SPE00120512,2015-09-18,TMIN,141
SPE00120512,2010-11-08,TMIN,115
SPE00120512,2010-02-23,TMIN,150
SPE00120512,2005-12-15,TMAX,155
SPE00120512,2012-04-19,TMAX,214
SPE00120512,2013-05-04,TMIN,127
SPE00120512,2011-06-16,TMIN,220
SPE00120512,2014-02-21,TMAX,167
SPE00120512,2014-02-21,TMIN,71
SPE00120512,2012-12-08,TMIN,81
SPE00120512,2011-09-22,TMAX,304
SPE00120512,2010-08-26,TMIN,225
SPE00120512,2008-08-21,TMIN,196
SPE00120512,2005-04-07,TMAX,277
SPE00120512,2009-11-09,TMIN,121
SPE00120512,2010-11-07,TMAX,213
SPE00120512,2009-11-07,TMAX,256
SPE00120512,2009-11-09,TMAX,226
SPE00120512,2011-09-22,TMIN,195
SPE00120512,2013-12-26,TMIN,87
SPE00120512,2010-11-07,TMIN,104
SPE00120512,2010-04-24,TMAX,257
SPE00120512,2007-11-14,TMIN,73
SPE00120512,2014-06-21,TMAX,281
SPE00120512,2007-07-30,TMIN,232
SPE00120512,2014-09-27,TMIN,202
SPE00120512,2011-04-30,TMIN,150
SPE00120512,2010-09-26,TMIN,164
SPE00120512,2013-05-07,TMIN,172
SPE00120512,2010-09-26,TMAX,282
SPE00120512,2013-05-07,TMAX,319
SPE00120512,2009-07-05,TMIN,210
SPE00120512,2014-12-16,TMIN,85
SPE00120512,2005-12-16,TMAX,157
SPE00120512,2011-11-13,TMIN,149
SPE00120512,2015-10-24,TMAX,237
SPE00120512,2010-02-05,TMIN,120
SPE00120512,2009-11-07,TMIN,148
SPE00120512,2010-07-28,TMAX,400
SPE00120512,2013-03-03,TMAX,175
SPE00120512,2005-04-14,TMIN,110
SPE00120512,2005-02-10,TMIN,65
SPE00120512,2014-04-18,TMAX,250
SPE00120512,2008-03-05,TMAX,166
SPE00120512,2007-01-16,TMAX,180
SPE00120512,2005-09-07,TMIN,212
SPE00120512,2014-06-21,TMIN,167
SPE00120512,2006-07-27,TMIN,224
SPE00120512,2013-04-03,TMIN,91
SPE00120512,2009-04-11,TMIN,83
SPE00120512,2013-05-05,TMIN,120
SPE00120512,2006-07-27,TMAX,375
SPE00120512,2007-07-18,TMIN,195
SPE00120512,2011-10-26,TMIN,139
SPE00120512,2010-06-04,TMIN,196
SPE00120512,2008-03-05,TMIN,58
SPE00120512,2014-07-15,TMAX,388
SPE00120512,2007-12-04,TMAX,203
SPE00120512,2011-02-09,TMIN,60
SPE00120512,2007-07-30,TMAX,424
SPE00120512,2013-01-18,TMAX,172
SPE00120512,2010-08-26,TMAX,421
SPE00120512,2015-02-03,TMAX,148
SPE00120512,2013-08-20,TMAX,418
SPE00120512,2009-09-07,TMAX,366
SPE00120512,2006-02-05,TMAX,149
SPE00120512,2006-06-19,TMAX,350
SPE00120512,2006-06-19,TMIN,200
SPE00120512,2014-08-28,TMIN,215
SPE00120512,2010-08-02,TMIN,220
SPE00120512,2010-04-24,TMIN,156
SPE00120512,2009-07-05,TMAX,385
SPE00120512,2005-06-17,TMAX,399
SPE00120512,2009-07-07,TMIN,198
SPE00120512,2011-04-30,TMAX,196
SPE00120512,2011-08-13,TMIN,217
SPE00120512,2006-11-27,TMAX,172
SPE00120512,2014-12-16,TMAX,154
SPE00120512,2015-11-13,TMAX,232
SPE00120512,2006-02-16,TMIN,67
SPE00120512,2010-10-09,TMAX,230
SPE00120512,2012-10-25,TMIN,157
SPE00120512,2006-02-16,TMAX,157
SPE00120512,2006-08-23,TMIN,218
SPE00120512,2008-10-17,TMAX,265
SPE00120512,2014-08-08,TMIN,207
SPE00120512,2014-08-08,TMAX,370
SPE00120512,2006-02-11,TMAX,219
SPE00120512,2008-12-03,TMIN,15
SPE00120512,2012-04-29,TMAX,179
SPE00120512,2013-11-07,TMAX,218
SPE00120512,2008-03-11,TMIN,127
SPE00120512,2008-01-13,TMAX,150
SPE00120512,2008-01-13,TMIN,40
SPE00120512,2012-04-29,TMIN,100
SPE00120512,2006-04-21,TMIN,142
SPE00120512,2010-10-09,TMIN,165
SPE00120512,2015-04-29,TMAX,268
SPE00120512,2006-08-23,TMAX,363
SPE00120512,2006-04-21,TMAX,205
SPE00120512,2015-07-27,TMAX,406
SPE00120512,2015-09-18,TMAX,308
SPE00120512,2015-10-24,TMIN,159
SPE00120512,2015-11-13,TMIN,98
SPE00120512,2014-05-21,TMAX,215
SPE00120512,2007-10-30,TMIN,120
SPE00120512,2010-01-01,TMIN,82
SPE00120512,2009-01-03,TMAX,179
SPE00120512,2011-09-21,TMIN,178
SPE00120512,2007-05-13,TMAX,268
SPE00120512,2014-05-06,TMAX,341
SPE00120512,2013-12-23,TMAX,176
SPE00120512,2013-12-23,TMIN,37
SPE00120512,2012-05-10,TMIN,165
SPE00120512,2010-07-01,TMAX,387
SPE00120512,2008-10-17,TMIN,154
SPE00120512,2007-05-02,TMIN,133
SPE00120512,2009-01-03,TMIN,117
SPE00120512,2007-05-02,TMAX,205
SPE00120512,2007-09-17,TMAX,293
SPE00120512,2014-05-06,TMIN,133
SPE00120512,2007-09-17,TMIN,210
SPE00120512,2012-06-16,TMIN,205
SPE00120512,2006-09-01,TMAX,395
SPE00120512,2012-05-10,TMAX,373
SPE00120512,2013-12-26,TMAX,175
SPE00120512,2007-05-13,TMIN,155
SPE00120512,2013-11-07,TMIN,121
SPE00120512,2007-12-05,TMIN,80
SPE00120512,2007-12-05,TMAX,203
SPE00120512,2014-02-20,TMIN,66
SPE00120512,2006-11-27,TMIN,89
SPE00120512,2005-05-14,TMAX,255
SPE00120512,2010-07-01,TMIN,238
SPE00120512,2014-04-11,TMAX,281
SPE00120512,2014-04-11,TMIN,151
SPE00120512,2013-03-03,TMIN,90
SPE00120512,2006-09-01,TMIN,227
SPE00120512,2009-04-11,TMAX,222
SPE00120512,2011-11-13,TMAX,252
SPE00120512,2013-01-18,TMIN,137
SPE00120512,2005-04-07,TMIN,131
SPE00120512,2006-06-21,TMIN,214
SPE00120512,2014-06-07,TMAX,291
SPE00120512,2014-10-27,TMIN,125
SPE00120512,2011-03-13,TMAX,150
SPE00120512,2013-04-02,TMIN,101
SPE00120512,2006-09-06,TMAX,369
SPE00120512,2013-07-14,TMIN,206
SPE00120512,2005-03-09,TMIN,46
SPE00120512,2006-09-06,TMIN,232
SPE00120512,2010-04-29,TMIN,163
SPE00120512,2010-04-29,TMAX,312
SPE00120512,2006-05-03,TMAX,194
SPE00120512,2007-03-10,TMIN,116
SPE00120512,2013-11-09,TMAX,217
SPE00120512,2007-03-10,TMAX,248
SPE00120512,2005-03-09,TMAX,192
SPE00120512,2006-07-26,TMIN,200
SPE00120512,2009-09-24,TMAX,310
SPE00120512,2011-01-03,TMAX,141
SPE00120512,2014-08-28,TMAX,393
SPE00120512,2008-11-20,TMAX,200
SPE00120512,2009-09-24,TMIN,197
SPE00120512,2015-03-22,TMIN,99
SPE00120512,2014-05-22,TMAX,236
SPE00120512,2014-10-27,TMAX,269
SPE00120512,2007-08-26,TMIN,195
SPE00120512,2007-08-26,TMAX,352
SPE00120512,2008-11-05,TMAX,210
SPE00120512,2013-11-09,TMIN,97
SPE00120512,2005-06-17,TMIN,207
SPE00120512,2006-05-03,TMIN,157
SPE00120512,2011-06-23,TMAX,372
SPE00120512,2009-10-16,TMIN,169
SPE00120512,2015-01-04,TMIN,38
SPE00120512,2010-01-18,TMIN,93
SPE00120512,2010-01-18,TMAX,194
SPE00120512,2005-07-06,TMAX,375
SPE00120512,2009-08-16,TMAX,394
SPE00120512,2007-03-08,TMIN,93
SPE00120512,2005-01-25,TMAX,122
SPE00120512,2007-03-11,TMAX,215
SPE00120512,2010-05-08,TMAX,232
SPE00120512,2015-05-07,TMAX,318
SPE00120512,2008-03-12,TMIN,120
SPE00120512,2005-01-25,TMIN,32
SPE00120512,2009-03-22,TMIN,104
SPE00120512,2014-02-22,TMAX,170
SPE00120512,2005-10-25,TMAX,255
SPE00120512,2015-11-10,TMAX,254
SPE00120512,2015-11-10,TMIN,122
SPE00120512,2014-09-07,TMIN,216
SPE00120512,2005-10-25,TMIN,124
SPE00120512,2011-12-27,TMAX,171
SPE00120512,2011-12-27,TMIN,75
SPE00120512,2009-12-28,TMAX,169
SPE00120512,2005-07-06,TMIN,208
SPE00120512,2009-06-04,TMIN,170
SPE00120512,2011-08-26,TMAX,335
SPE00120512,2013-12-20,TMIN,45
SPE00120512,2011-08-26,TMIN,200
SPE00120512,2007-11-08,TMIN,112
SPE00120512,2014-09-07,TMAX,278
SPE00120512,2006-09-22,TMAX,265
SPE00120512,2013-12-20,TMAX,153
SPE00120512,2009-12-28,TMIN,88
SPE00120512,2014-02-22,TMIN,33
SPE00120512,2007-03-08,TMAX,210
SPE00120512,2011-03-13,TMIN,105
SPE00120512,2015-01-31,TMIN,76
SPE00120512,2008-12-26,TMIN,8
SPE00120512,2008-12-26,TMAX,150
SPE00120512,2006-07-26,TMAX,377
SPE00120512,2015-01-07,TMIN,25
SPE00120512,2015-12-09,TMAX,216
SPE00120512,2014-09-14,TMIN,183
SPE00120512,2010-05-31,TMIN,192
SPE00120512,2005-05-14,TMIN,120
SPE00120512,2005-05-01,TMIN,151
SPE00120512,2005-04-12,TMIN,105
SPE00120512,2011-02-09,TMAX,176
SPE00120512,2014-09-27,TMAX,285
SPE00120512,2009-02-04,TMAX,167
SPE00120512,2014-11-05,TMAX,188
SPE00120512,2015-09-24,TMAX,299
SPE00120512,2011-06-17,TMIN,205
SPE00120512,2008-08-29,TMAX,342
SPE00120512,2005-02-07,TMAX,115
SPE00120512,2011-06-17,TMAX,366
SPE00120512,2005-11-13,TMIN,89
SPE00120512,2011-05-13,TMIN,196
SPE00120512,2010-09-07,TMAX,318
SPE00120512,2015-08-25,TMAX,357
SPE00120512,2015-03-07,TMAX,240
SPE00120512,2014-09-14,TMAX,309
SPE00120512,2010-11-09,TMIN,114
SPE00120512,2005-11-13,TMAX,158
SPE00120512,2015-03-07,TMIN,75
SPE00120512,2012-04-20,TMAX,217
SPE00120512,2007-08-24,TMIN,196
SPE00120512,2014-07-27,TMAX,328
SPE00120512,2015-01-07,TMAX,151
SPE00120512,2005-05-01,TMAX,272
SPE00120512,2012-06-14,TMAX,337
SPE00120512,2011-02-15,TMIN,88
SPE00120512,2008-09-11,TMAX,338
SPE00120512,2013-07-14,TMAX,318
SPE00120512,2007-04-30,TMAX,237
SPE00120512,2015-03-24,TMAX,164
SPE00120512,2012-04-20,TMIN,117
SPE00120512,2015-02-12,TMAX,181
SPE00120512,2008-11-07,TMIN,92
SPE00120512,2014-11-05,TMIN,71
SPE00120512,2010-05-13,TMAX,222
SPE00120512,2008-11-07,TMAX,203
SPE00120512,2005-04-28,TMAX,312
SPE00120512,2008-11-05,TMIN,105
SPE00120512,2013-04-02,TMAX,191
SPE00120512,2006-02-13,TMIN,73
SPE00120512,2005-09-30,TMAX,345
SPE00120512,2006-02-13,TMAX,182
SPE00120512,2005-09-30,TMIN,178
SPE00120512,2011-02-15,TMAX,140
SPE00120512,2013-07-15,TMAX,350
SPE00120512,2007-12-02,TMIN,81
SPE00120512,2015-04-14,TMIN,155
SPE00120512,2013-07-15,TMIN,200
SPE00120512,2009-10-30,TMIN,156
SPE00120512,2014-07-27,TMIN,204
SPE00120512,2005-06-30,TMAX,350
SPE00120512,2015-08-25,TMIN,164
SPE00120512,2015-04-14,TMAX,249
SPE00120512,2013-12-21,TMAX,158
SPE00120512,2008-01-11,TMAX,196
SPE00120512,2009-10-16,TMAX,302
SPE00120512,2009-10-30,TMAX,313
SPE00120512,2013-12-21,TMIN,30
SPE00120512,2008-01-11,TMIN,96
SPE00120512,2008-09-11,TMIN,208
SPE00120512,2010-09-07,TMIN,206
SPE00120512,2009-08-16,TMIN,248
SPE00120512,2012-06-14,TMIN,171
SPE00120512,2008-05-08,TMIN,170
SPE00120512,2014-10-01,TMIN,207
SPE00120512,2009-02-21,TMIN,85
SPE00120512,2015-06-08,TMIN,185
SPE00120512,2011-10-25,TMAX,215
SPE00120512,2011-10-25,TMIN,122
SPE00120512,2007-11-08,TMAX,246
SPE00120512,2015-07-29,TMIN,234
SPE00120512,2011-06-23,TMIN,220
SPE00120512,2012-04-01,TMIN,127
SPE00120512,2010-05-26,TMIN,160
SPE00120512,2011-07-11,TMAX,365
SPE00120512,2013-11-02,TMAX,268
SPE00120512,2010-06-04,TMAX,348
SPE00120512,2013-08-01,TMAX,389
SPE00120512,2012-04-01,TMAX,196
SPE00120512,2008-05-11,TMIN,140
SPE00120512,2007-07-14,TMIN,229
SPE00120512,2005-04-30,TMIN,150
SPE00120512,2011-03-06,TMIN,100
SPE00120512,2007-11-14,TMAX,234
SPE00120512,2006-02-12,TMIN,98
SPE00120512,2010-10-26,TMIN,126
SPE00120512,2006-08-19,TMAX,297
SPE00120512,2008-11-23,TMIN,9
SPE00120512,2011-09-26,TMAX,339
SPE00120512,2009-06-04,TMAX,292
SPE00120512,2005-06-11,TMIN,204
SPE00120512,2006-02-12,TMAX,194
SPE00120512,2005-06-11,TMAX,359
SPE00120512,2007-07-14,TMAX,378
SPE00120512,2012-09-22,TMAX,310
SPE00120512,2011-09-01,TMIN,185
SPE00120512,2013-01-14,TMIN,30
SPE00120512,2009-02-04,TMIN,75
SPE00120512,2010-12-04,TMAX,136
SPE00120512,2005-07-31,TMIN,185
SPE00120512,2007-07-02,TMIN,193
SPE00120512,2006-05-10,TMIN,156
SPE00120512,2011-03-27,TMIN,105
SPE00120512,2006-06-21,TMAX,368
SPE00120512,2011-07-11,TMIN,202
SPE00120512,2010-05-03,TMAX,242
SPE00120512,2014-12-08,TMAX,163
SPE00120512,2011-09-23,TMIN,186
SPE00120512,2009-03-04,TMAX,168
SPE00120512,2010-04-08,TMAX,246
SPE00120512,2005-12-15,TMIN,45
SPE00120512,2006-06-29,TMAX,324
SPE00120512,2008-01-31,TMIN,52
SPE00120512,2009-03-04,TMIN,84
SPE00120512,2012-06-01,TMIN,195
SPE00120512,2010-05-03,TMIN,152
SPE00120512,2010-04-08,TMIN,140
SPE00120512,2012-06-01,TMAX,316
SPE00120512,2005-08-23,TMIN,200
SPE00120512,2005-08-23,TMAX,374
SPE00120512,2006-08-19,TMIN,177
SPE00120512,2013-11-02,TMIN,91
SPE00120512,2010-12-04,TMIN,45
SPE00120512,2007-12-02,TMAX,185
SPE00120512,2011-09-26,TMIN,164
SPE00120512,2012-08-25,TMAX,346
SPE00120512,2012-08-25,TMIN,201
SPE00120512,2014-05-07,TMIN,144
SPE00120512,2010-10-25,TMIN,144
SPE00120512,2007-03-09,TMIN,85
SPE00120512,2010-11-09,TMAX,198
SPE00120512,2013-05-05,TMAX,290
SPE00120512,2015-04-13,TMAX,281
SPE00120512,2015-08-13,TMAX,355
SPE00120512,2006-04-20,TMIN,108
SPE00120512,2013-05-04,TMAX,281
SPE00120512,2009-07-24,TMIN,200
SPE00120512,2009-04-18,TMAX,194
SPE00120512,2009-01-28,TMAX,170
SPE00120512,2014-01-18,TMIN,89
SPE00120512,2008-11-20,TMIN,84
SPE00120512,2008-08-29,TMIN,208
SPE00120512,2010-01-02,TMIN,72
SPE00120512,2015-04-13,TMIN,112
SPE00120512,2015-06-15,TMIN,154
SPE00120512,2010-01-02,TMAX,152
SPE00120512,2015-06-15,TMAX,269
SPE00120512,2015-02-12,TMIN,87
